tenant,site,device,classification,device_evidence,live_messages,retained_messages,lwt,kinds,parent_device
inter,aulnay,aex-5,sensor_endpoint,False,0,1,,SENSOR,
inter,aulnay,aex-5-6,missing_device,True,12,4,Online,HEARTBEAT;LOGGING;LWT;PRINT;SENSOR;STATE,
inter,aulnay,aex-6,sensor_endpoint,False,0,1,,SENSOR,
inter,aulnay,ch1_d,missing_device,True,16,6,,COUTS;HEARTBEAT;LOGGING;POWER;PWDAYS;PWHOURS;PWMONTHS;RESULT;SENSOR;STATE,
inter,aulnay,ch2_d,missing_device,True,12,2,,HEARTBEAT;LOGGING;RESULT;SENSOR;STATE,
inter,aulnay,ch3_d,missing_device,True,8,2,,HEARTBEAT;LOGGING;RESULT;SENSOR,
inter,aulnay,ch4_d,missing_device,True,8,2,,HEARTBEAT;LOGGING;RESULT;SENSOR,
inter,aulnay,ch5_d,missing_device,True,8,2,,HEARTBEAT;LOGGING;RESULT;SENSOR,
inter,aulnay,ch5_p,missing_device,True,4,2,,HEARTBEAT;LOGGING;RESULT;SENSOR,
inter,aulnay,ch6_d,missing_device,True,8,2,,HEARTBEAT;LOGGING;RESULT;SENSOR;STATE,
inter,aulnay,ch7_d,missing_device,True,4,2,,HEARTBEAT;LOGGING;RESULT;SENSOR,
inter,aulnay,dl12-boulangerie,defined,True,44,2,,HEARTBEAT;LOGGING;PRINT,
inter,aulnay,dl12-boulangerie-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie
inter,aulnay,dl12-boulangerie-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie
inter,aulnay,dl12-boulangerie-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-boulangerie
inter,aulnay,dl12-mono1,missing_device,True,60,2,Online,LOGGING;LWT;PRINT,
inter,aulnay,dl12-mono1-1,derived_channel_topic,False,0,2,,COUT;COUTS,dl12-mono1
inter,aulnay,dl12-mono1-10,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono1
inter,aulnay,dl12-mono1-11,derived_channel_topic,False,6,4,,POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono1
inter,aulnay,dl12-mono1-12,derived_channel_topic,False,6,4,,POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono1
inter,aulnay,dl12-mono1-2,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono1
inter,aulnay,dl12-mono1-3,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono1
inter,aulnay,dl12-mono1-4,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono1
inter,aulnay,dl12-mono1-6,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono1
inter,aulnay,dl12-mono1-7,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono1
inter,aulnay,dl12-mono1-8,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono1
inter,aulnay,dl12-mono1-9,derived_channel_topic,False,0,2,,COUT;COUTS,dl12-mono1
inter,aulnay,dl12-tgbt1,defined,True,3,2,,HEARTBEAT;PRINT,
inter,aulnay,dl12-tgbt1-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt1
inter,aulnay,dl12-tgbt1-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt1
inter,aulnay,dl12-tgbt2,defined,False,27,0,,LOGGING;RESULT,
inter,aulnay,dl12-tgbt4,defined,False,24,1,,LOGGING;PRINT,
inter,aulnay,dl12-tgbt4-1,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt4
inter,aulnay,dl12-tgbt4-2,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt4
inter,aulnay,dl12-tgbt4-3,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt4
inter,aulnay,dl4-rideau,defined,True,9,9,,COUT;COUTS;HEARTBEAT;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,aulnay,dl4-tdmag,defined,True,18,9,,COUT;COUTS;HEARTBEAT;LOGGING;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,aulnay,dl4-tgbt1,defined,True,18,9,,COUT;COUTS;HEARTBEAT;LOGGING;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,aulnay,dl4-tgbt2,defined,True,18,9,,COUT;COUTS;HEARTBEAT;LOGGING;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,aulnay,dl4-tgbt3,defined,True,9,9,,COUT;COUTS;HEARTBEAT;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,aulnay,pwx4-rogowski,defined,True,18,9,,COUT;COUTS;HEARTBEAT;LOGGING;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,aulnay,zb-ch4_r,sensor_endpoint,False,1,1,,SENSOR,
inter,aulnay,zb-ch5_r,sensor_endpoint,False,1,1,,SENSOR,
inter,aulnay,zb-znp-res,missing_device,True,0,1,Online,LWT,
labo,aulnay,dl12-fn-1,defined,True,234,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
labo,aulnay,dl12-fn-1-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-fn-1
labo,aulnay,dl12-fn-1-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-fn-1
labo,aulnay,dl12-fn-1-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-fn-1
labo,aulnay,dl12-fn-2,defined,True,66,4,Online,HEARTBEAT;LOGGING;LWT;POWER;PRINT,
labo,aulnay,dl12-fn-2-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-fn-2
labo,aulnay,dl12-fn-2-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-fn-2
labo,aulnay,dl12-fn-2-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-fn-2
labo,aulnay,dl12-fn-3,defined,True,78,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
labo,aulnay,dl12-fn-3-1,derived_channel_topic,False,5,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-fn-3
labo,aulnay,dl12-fn-3-2,derived_channel_topic,False,5,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-fn-3
labo,aulnay,dl12-fn-3-3,derived_channel_topic,False,5,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-fn-3
labo,aulnay,dl12-subneg,defined,True,3,3,Online,HEARTBEAT;LWT;PRINT,
labo,aulnay,dl12-subneg-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-subneg
labo,aulnay,dl12-subneg-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-subneg
labo,aulnay,dl12-subneg-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-subneg
labo,aulnay,dl12-subpos,defined,True,48,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
labo,aulnay,dl12-subpos-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-subpos
labo,aulnay,dl12-subpos-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-subpos
labo,aulnay,dl12-subpos-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-subpos
labo,aulnay,dl12_fp_mono1,missing_device,True,0,1,Offline,LWT,
labo,aulnay,dl4-fn,defined,True,54,10,Online,COUT;COUTS;HEARTBEAT;LOGGING;LWT;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
labo,aulnay,dl4-subpos,defined,True,18,10,Online,COUT;COUTS;HEARTBEAT;LOGGING;LWT;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
labo,aulnay,pwx12-fp-mono1,defined,True,9,3,,HEARTBEAT;INFO_STM32;PRINT,
labo,aulnay,pwx12-fp-mono1-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono1
labo,aulnay,pwx12-fp-mono1-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono1
labo,aulnay,pwx12-fp-mono1-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono1
labo,aulnay,pwx12-fp-mono1-4,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono1
labo,aulnay,pwx12-fp-mono1-5,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono1
labo,aulnay,pwx12-fp-mono1-6,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono1
labo,aulnay,pwx12-fp-mono1-7,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono1
labo,aulnay,pwx12-fp-mono1-8,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono1
labo,aulnay,pwx12-fp-mono1-9,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono1
labo,aulnay,pwx12-fp-mono2,defined,True,9,3,,HEARTBEAT;INFO_STM32;PRINT,
labo,aulnay,pwx12-fp-mono2-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono2
labo,aulnay,pwx12-fp-mono2-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono2
labo,aulnay,pwx12-fp-mono2-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono2
labo,aulnay,pwx12-fp-mono2-4,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono2
labo,aulnay,pwx12-fp-mono2-5,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono2
labo,aulnay,pwx12-fp-mono2-6,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono2
labo,aulnay,pwx12-fp-mono2-7,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono2
labo,aulnay,pwx12-fp-mono2-8,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono2
labo,aulnay,pwx12-fp-mono2-9,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono2
labo,aulnay,pwx12-fp-mono3,defined,True,9,3,,HEARTBEAT;INFO_STM32;PRINT,
labo,aulnay,pwx12-fp-mono3-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono3
labo,aulnay,pwx12-fp-mono3-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono3
labo,aulnay,pwx12-fp-mono3-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono3
labo,aulnay,pwx12-fp-mono3-4,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono3
labo,aulnay,pwx12-fp-mono3-5,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono3
labo,aulnay,pwx12-fp-mono3-6,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono3
labo,aulnay,pwx12-fp-mono3-7,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono3
labo,aulnay,pwx12-fp-mono3-8,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono3
labo,aulnay,pwx12-fp-mono3-9,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono3
labo,aulnay,pwx12-fp-mono4,defined,True,9,3,,HEARTBEAT;INFO_STM32;PRINT,
labo,aulnay,pwx12-fp-mono4-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono4
labo,aulnay,pwx12-fp-mono4-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono4
labo,aulnay,pwx12-fp-mono4-3,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono4
labo,aulnay,pwx12-fp-mono4-4,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono4
labo,aulnay,pwx12-fp-mono4-5,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono4
labo,aulnay,pwx12-fp-mono4-6,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,pwx12-fp-mono4
labo,aulnay,pwx12-fp-mono4-7,derived_channel_topic,False,0,1,,POWER,pwx12-fp-mono4
labo,aulnay,pwx12-fp-mono4-8,derived_channel_topic,False,0,1,,POWER,pwx12-fp-mono4
labo,aulnay,pwx12-fp-mono4-9,derived_channel_topic,False,0,1,,POWER,pwx12-fp-mono4
labo,aulnay,pwx12-fp-mono5,unresolved_topic_identity,False,0,1,,PRINT,
labo,aulnay,pwx12-fp-mono5-1,unresolved_topic_identity,False,0,2,,POWER;PWHOURS,
labo,aulnay,pwx12-fp-mono5-2,unresolved_topic_identity,False,0,2,,POWER;PWHOURS,
labo,aulnay,pwx12-fp-mono5-3,unresolved_topic_identity,False,0,2,,POWER;PWHOURS,
labo,aulnay,pwx12-fp-mono5-4,unresolved_topic_identity,False,0,2,,POWER;PWHOURS,
labo,aulnay,pwx12-fp-mono5-5,unresolved_topic_identity,False,0,2,,POWER;PWHOURS,
labo,aulnay,pwx12-fp-mono5-6,unresolved_topic_identity,False,0,2,,POWER;PWHOURS,
labo,aulnay,pwx12-fp-mono5-7,unresolved_topic_identity,False,0,2,,POWER;PWHOURS,
labo,aulnay,pwx12-fp-mono5-8,unresolved_topic_identity,False,0,2,,POWER;PWHOURS,
labo,aulnay,pwx12-fp-mono5-9,unresolved_topic_identity,False,0,2,,POWER;PWHOURS,
labo,aulnay,virtuel_CF_neg,defined,False,6,8,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS;VIRTUALSTATUS,
labo,aulnay,virtuel_CF_pos,defined,False,24,8,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS;VIRTUALSTATUS,
labo,aulnay,virtuel_devices_neg,defined,False,60,8,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS;VIRTUALSTATUS,
labo,aulnay,virtuel_devices_pos,defined,False,60,8,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS;VIRTUALSTATUS,
labo,aulnay,virtuel_meubles_neg,defined,False,42,8,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS;VIRTUALSTATUS,
labo,aulnay,virtuel_meubles_pos,defined,False,42,8,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS;VIRTUALSTATUS,
labo,aulnay,virtuel_sdm_neg,defined,False,6,8,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS;VIRTUALSTATUS,
labo,aulnay,virtuel_sdm_pos,defined,False,6,8,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS;VIRTUALSTATUS,
inter,bezons,aex-2,missing_device,True,16,3,Online,LOGGING;LWT;PRINT;RESULT;SENSOR;STATE,
inter,bezons,dl12-tgbt1,defined,True,3,3,Online,HEARTBEAT;LWT;PRINT,
inter,bezons,dl12-tgbt1-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt1
inter,bezons,dl12-tgbt1-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt1
inter,bezons,dl12-tgbt2,defined,True,42,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
inter,bezons,dl12-tgbt2-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt2
inter,bezons,dl12-tgbt2-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt2
inter,bezons,dl12-tgbt2-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt2
inter,bezons,dl12-tgbt3,defined,True,42,3,Online,HEARTBEAT;LOGGING;LWT;PRINT,
inter,bezons,dl12-tgbt3-1,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt3
inter,bezons,dl12-tgbt3-2,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt3
inter,bezons,dl12-tgbt3-3,derived_channel_topic,False,6,7,,COUT;COUTS;NIGHTDAY;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-tgbt3
inter,bezons,dl4-tgbt,defined,True,9,10,Online,COUT;COUTS;HEARTBEAT;LWT;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,bezons,dl4-tgbt2,defined,True,18,10,Online,COUT;COUTS;HEARTBEAT;LOGGING;LWT;NIGHTDAY;POWER;PRINT;PWDAYS;PWHOURS;PWMONTHS,
inter,bezons,snx,missing_device,True,1,8,Online,CONFIG;HEARTBEAT;LWT;RANKING;SNXCOUT;SNXRANKING;SNX_GROUP_SCORES;SNX_RX_ERROR;VOLUME,
inter,bezons,snx-10,derived_channel_topic,False,0,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-11,derived_channel_topic,False,0,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-12,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-13,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-14,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-15,derived_channel_topic,False,0,2,,SNXDETAILS;STATISTIC,snx
inter,bezons,snx-16,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-17,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-18,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-19,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-20,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-21,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-22,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-23,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-24,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-25,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-26,derived_channel_topic,False,3,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-27,derived_channel_topic,False,18,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-28,derived_channel_topic,False,0,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-29,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-30,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-31,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-32,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-33,derived_channel_topic,False,4,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-34,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-35,derived_channel_topic,False,1,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-36,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-45,derived_channel_topic,False,2,3,,REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-46,derived_channel_topic,False,0,3,,REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-47,derived_channel_topic,False,1,3,,REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-48,derived_channel_topic,False,1,3,,REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-9,derived_channel_topic,False,2,4,,REGULATEUR;REGULATEUR_LOG;SNXDETAILS;STATISTIC,snx
inter,bezons,snx-999,derived_channel_topic,False,13,1,,ON_CONSIGNE,snx
inter,bezons,zb-bridge,missing_device,True,22,1,Online,LWT;RESULT,
inter,bezons,zb-th_caisse_1,sensor_endpoint,False,0,1,,SENSOR,
inter,bezons,zb-th_caisse_9,sensor_endpoint,False,0,1,,SENSOR,
inter,bezons,zb-th_cocacola,sensor_endpoint,False,0,1,,SENSOR,
inter,bezons,zb-th_eaux,sensor_endpoint,False,1,1,,SENSOR,
inter,bezons,zb-th_exterieur,sensor_endpoint,False,0,1,,SENSOR,
inter,bezons,zb-th_fruits,sensor_endpoint,False,1,1,,SENSOR,
inter,bezons,zb-th_hallal,sensor_endpoint,False,0,1,,SENSOR,
inter,bezons,zb-th_surgeles,sensor_endpoint,False,0,1,,SENSOR,
inter,bezons,zb-th_vins,sensor_endpoint,False,1,1,,SENSOR,
adomelec,buc,central-share,missing_device,True,0,4,Online,INFO1;INFO2;INFO3;LWT,
benfeghoul,buc,321A,sensor_endpoint,False,0,1,,SENSOR,
benfeghoul,buc,8094,sensor_endpoint,False,8,1,,SENSOR,
benfeghoul,buc,dl12-mono,defined,True,63,2,Online,LOGGING;LWT;PRINT,
benfeghoul,buc,dl12-mono-1,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono
benfeghoul,buc,dl12-mono-10,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono
benfeghoul,buc,dl12-mono-11,derived_channel_topic,False,6,4,,POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono
benfeghoul,buc,dl12-mono-2,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono
benfeghoul,buc,dl12-mono-3,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono
benfeghoul,buc,dl12-mono-4,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono
benfeghoul,buc,dl12-mono-5,derived_channel_topic,False,0,2,,COUT;COUTS,dl12-mono
benfeghoul,buc,dl12-mono-6,derived_channel_topic,False,6,4,,POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono
benfeghoul,buc,dl12-mono-7,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono
benfeghoul,buc,dl12-mono-8,derived_channel_topic,False,6,6,,COUT;COUTS;POWER;PWDAYS;PWHOURS;PWMONTHS,dl12-mono
benfeghoul,buc,dl12-mono-9,derived_channel_topic,False,0,2,,COUT;COUTS,dl12-mono
